TIPO,ENTIDAD,EJERCICIO,ORGÁNICO,PROGRAMA,ECONÓMICO,IMPORTE
"G","77777",2015,"05","3382","20900",1800
"G","77777",2015,"05","3382","22300",1000
"G","77777",2015,"05","3382","22402",1
"G","77777",2015,"05","3382","22601","5323,19"
"G","77777",2015,"05","3382","22602","5340,52"
"G","77777",2015,"05","3382","22609",40000
"G","77777",2015,"05","3382","22701",1100
"G","77777",2015,"05","3382","22706",1
"G","77777",2015,"05","3382","22799",1
"G","77777",2015,"05","3382","48100",3000
"G","77777",2015,"05","9251","10000",1
"G","77777",2015,"05","9251","10100",1
"G","77777",2015,"05","9251","11000","39684,86"
"G","77777",2015,"05","9251","12000",1
"G","77777",2015,"05","9251","12001","15821,07"
"G","77777",2015,"05","9251","12002",1
"G","77777",2015,"05","9251","12003","12404,52"
"G","77777",2015,"05","9251","12004","66010,65"
"G","77777",2015,"05","9251","12005","9736,73"
"G","77777",2015,"05","9251","12006","12890,79"
"G","77777",2015,"05","9251","12009",1
"G","77777",2015,"05","9251","12100","38598,12"
"G","77777",2015,"05","9251","12101","78838,68"
"G","77777",2015,"05","9251","12103",1
"G","77777",2015,"05","9251","12200","1494,17"
"G","77777",2015,"05","9251","12400",1
"G","77777",2015,"05","9251","12406",1
"G","77777",2015,"05","9251","12409",1
"G","77777",2015,"05","9251","13000",1
"G","77777",2015,"05","9251","13001",1
"G","77777",2015,"05","9251","13002",1
"G","77777",2015,"05","9251","13100",1
"G","77777",2015,"05","9251","13200",1
"G","77777",2015,"05","9251","14300",1
"G","77777",2015,"05","9251","14301",1
"G","77777",2015,"05","9251","15000","16610,55"
"G","77777",2015,"05","9251","15100",1
"G","77777",2015,"05","9251","15200",1
"G","77777",2015,"05","9251","15300",1
"G","77777",2015,"05","9251","16000","81904,78"
"G","77777",2015,"05","9251","16009",1
"G","77777",2015,"05","9251","16101",1
"G","77777",2015,"05","9251","16104",1
"G","77777",2015,"05","9251","16105",1
"G","77777",2015,"05","9251","16200",1
"G","77777",2015,"05","9251","16205",1
"G","77777",2015,"05","9251","16206",1
"G","77777",2015,"05","9251","16209","1613,28"
"G","77777",2015,"05","9251","16400",432
"G","77777",2015,"05","9251","20200",2500
"G","77777",2015,"05","9251","20300","15000,01"
"G","77777",2015,"05","9251","20400",1
"G","77777",2015,"05","9251","21000","4115,93"
"G","77777",2015,"05","9251","21200",40442
"G","77777",2015,"05","9251","21300",1500
"G","77777",2015,"05","9251","22001",1
"G","77777",2015,"05","9251","22104",5000
"G","77777",2015,"05","9251","22106",2
"G","77777",2015,"05","9251","22110",1501
"G","77777",2015,"05","9251","22199",3
"G","77777",2015,"05","9251","22402","298,99"
"G","77777",2015,"05","9251","22601",1
"G","77777",2015,"05","9251","22602",1
"G","77777",2015,"05","9251","22606",77000
"G","77777",2015,"05","9251","22609",8753
"G","77777",2015,"05","9251","22699","385,57"
"G","77777",2015,"05","9251","22700",150
"G","77777",2015,"05","9251","22701","1615,3"
"G","77777",2015,"05","9251","22706",1
"G","77777",2015,"05","9251","22799",501
"G","77777",2015,"05","9251","48100",1
"G","77777",2015,"05","9251","48900","35606,54"
"G","77777",2015,"05","9251","61900","243546,52"
"G","77777",2015,"05","9251","62900",3000
"G","77777",2015,"05","9251","63200",30000
"G","77777",2015,"05","9333","10000",1
"G","77777",2015,"05","9333","10100",1
"G","77777",2015,"05","9333","11000",1
"G","77777",2015,"05","9333","12000",1
"G","77777",2015,"05","9333","12001",1
"G","77777",2015,"05","9333","12002",1
"G","77777",2015,"05","9333","12003",1
"G","77777",2015,"05","9333","12004","53929,45"
"G","77777",2015,"05","9333","12005","19500,66"
"G","77777",2015,"05","9333","12006","6723,46"
"G","77777",2015,"05","9333","12009",1
"G","77777",2015,"05","9333","12100","27505,2"
"G","77777",2015,"05","9333","12101","57838,32"
"G","77777",2015,"05","9333","12103","1800,32"
"G","77777",2015,"05","9333","12200","2787,94"
"G","77777",2015,"05","9333","12400",1
"G","77777",2015,"05","9333","12406",1
"G","77777",2015,"05","9333","12409",1
"G","77777",2015,"05","9333","13000","46408,64"
"G","77777",2015,"05","9333","13001","2519,78"
"G","77777",2015,"05","9333","13002","55352,06"
"G","77777",2015,"05","9333","13100",1
"G","77777",2015,"05","9333","13200","1398,6"
"G","77777",2015,"05","9333","14300",1
"G","77777",2015,"05","9333","14301",1
"G","77777",2015,"05","9333","15000","9678,24"
"G","77777",2015,"05","9333","15100","3801,1"
"G","77777",2015,"05","9333","15200",1
"G","77777",2015,"05","9333","15300",1
"G","77777",2015,"05","9333","16000","92768,49"
"G","77777",2015,"05","9333","16009",1
"G","77777",2015,"05","9333","16101",1
"G","77777",2015,"05","9333","16104",1
"G","77777",2015,"05","9333","16105",1
"G","77777",2015,"05","9333","16200",1
"G","77777",2015,"05","9333","16205",1
"G","77777",2015,"05","9333","16206",1
"G","77777",2015,"05","9333","16209","1721,28"
"G","77777",2015,"05","9333","16400",180
"G","77777",2015,"06","1532","61900","176420,88"
"G","77777",2015,"06","1533","61900",30000
"G","77777",2015,"06","1651","61900",12000
"G","77777",2015,"06","1712","61900",30000
"G","77777",2015,"06","2313","10000",1
"G","77777",2015,"06","2313","10100",1
"G","77777",2015,"06","2313","11000",1
"G","77777",2015,"06","2313","12000",1
"G","77777",2015,"06","2313","12001","15821,07"
"G","77777",2015,"06","2313","12002",1
"G","77777",2015,"06","2313","12003",1
"G","77777",2015,"06","2313","12004",1
"G","77777",2015,"06","2313","12005",1
"G","77777",2015,"06","2313","12006","2370,17"
"G","77777",2015,"06","2313","12009",1
"G","77777",2015,"06","2313","12100","5276,4"
"G","77777",2015,"06","2313","12101","9433,92"
"G","77777",2015,"06","2313","12103","302,15"
"G","77777",2015,"06","2313","12200",1
"G","77777",2015,"06","2313","12400",1
"G","77777",2015,"06","2313","12406",1
"G","77777",2015,"06","2313","12409",1
"G","77777",2015,"06","2313","13000","42053,71"
"G","77777",2015,"06","2313","13001",1
"G","77777",2015,"06","2313","13002","52819,02"
"G","77777",2015,"06","2313","13100",1
"G","77777",2015,"06","2313","13200",1
"G","77777",2015,"06","2313","14300",1
"G","77777",2015,"06","2313","14301",1
"G","77777",2015,"06","2313","15000","1166,3"
"G","77777",2015,"06","2313","15100",1
"G","77777",2015,"06","2313","15200",1
"G","77777",2015,"06","2313","15300",1
"G","77777",2015,"06","2313","16000","42690,66"
"G","77777",2015,"06","2313","16009",1
"G","77777",2015,"06","2313","16101",1
"G","77777",2015,"06","2313","16104",1
"G","77777",2015,"06","2313","16105",1
"G","77777",2015,"06","2313","16200",1
"G","77777",2015,"06","2313","16205",1
"G","77777",2015,"06","2313","16206",1
"G","77777",2015,"06","2313","16209",36
"G","77777",2015,"06","2313","16400",36
"G","77777",2015,"06","2313","22105",3000
"G","77777",2015,"06","2313","22106",1390
"G","77777",2015,"06","2313","22199",1800
"G","77777",2015,"06","2313","22300",12000
"G","77777",2015,"06","2313","22601",750
"G","77777",2015,"06","2313","22609","42708,17"
"G","77777",2015,"06","2313","22699",1
"G","77777",2015,"06","2313","22799","106332,6"
"G","77777",2015,"06","2313","23020",1
"G","77777",2015,"06","2313","23120",1000
"G","77777",2015,"06","2313","24000",1000
"G","77777",2015,"06","2313","41000",1
"G","77777",2015,"06","2313","44900",1
"G","77777",2015,"06","2418","22199","11944,4"
"G","77777",2015,"06","3231","10000",1
"G","77777",2015,"06","3231","10100",1
"G","77777",2015,"06","3231","11000",1
"G","77777",2015,"06","3231","12000",1
"G","77777",2015,"06","3231","12001",1
"G","77777",2015,"06","3231","12002",1
"G","77777",2015,"06","3231","12003",1
"G","77777",2015,"06","3231","12004","52987,2"
"G","77777",2015,"06","3231","12005","29250,99"
"G","77777",2015,"06","3231","12006","6024,62"
"G","77777",2015,"06","3231","12009",1
"G","77777",2015,"06","3231","12100","29817,48"
"G","77777",2015,"06","3231","12101","56954,04"
"G","77777",2015,"06","3231","12103","19,19"
"G","77777",2015,"06","3231","12200",1
"G","77777",2015,"06","3231","12400",1
"G","77777",2015,"06","3231","12406",1
"G","77777",2015,"06","3231","12409",1
"G","77777",2015,"06","3231","13000","46444,2"
"G","77777",2015,"06","3231","13001",1
"G","77777",2015,"06","3231","13002","51051,19"
"G","77777",2015,"06","3231","13100","13596,13"
"G","77777",2015,"06","3231","13200",1
"G","77777",2015,"06","3231","14300",1
"G","77777",2015,"06","3231","14301",1
"G","77777",2015,"06","3231","15000","9671,06"
"G","77777",2015,"06","3231","15100",1
"G","77777",2015,"06","3231","15200",1
"G","77777",2015,"06","3231","15300",1
"G","77777",2015,"06","3231","16000","92984,85"
"G","77777",2015,"06","3231","16009",1
"G","77777",2015,"06","3231","16101",1
"G","77777",2015,"06","3231","16104",1
"G","77777",2015,"06","3231","16105",1
"G","77777",2015,"06","3231","16200",1
"G","77777",2015,"06","3231","16205",1
"G","77777",2015,"06","3231","16206",1
"G","77777",2015,"06","3231","16209",108
"G","77777",2015,"06","3231","16400",36
"G","77777",2015,"06","3231","21200",1
"G","77777",2015,"06","3231","22199",1
"G","77777",2015,"06","3231","22609",1
"G","77777",2015,"06","3231","22699",1
"G","77777",2015,"06","3231","22799",1
"G","77777",2015,"06","3231","63200",35000
"G","77777",2015,"06","3262","10000",1
"G","77777",2015,"06","3262","10100",1
"G","77777",2015,"06","3262","11000",1
"G","77777",2015,"06","3262","12000",1
"G","77777",2015,"06","3262","12001",1
"G","77777",2015,"06","3262","12002",1
"G","77777",2015,"06","3262","12003",1
"G","77777",2015,"06","3262","12004","6821,28"
"G","77777",2015,"06","3262","12005",1
"G","77777",2015,"06","3262","12006",1
"G","77777",2015,"06","3262","12009",1
"G","77777",2015,"06","3262","12100","2619,52"
"G","77777",2015,"06","3262","12101","4793,84"
"G","77777",2015,"06","3262","12103",1
"G","77777",2015,"06","3262","12200",1
"G","77777",2015,"06","3262","12400",1
"G","77777",2015,"06","3262","12406",1
"G","77777",2015,"06","3262","12409",1
"G","77777",2015,"06","3262","13000",1
"G","77777",2015,"06","3262","13001",1
"G","77777",2015,"06","3262","13002",1
"G","77777",2015,"06","3262","13100",1
"G","77777",2015,"06","3262","13200",1
"G","77777",2015,"06","3262","14300",1
"G","77777",2015,"06","3262","14301",1
"G","77777",2015,"06","3262","15000","845,3"
"G","77777",2015,"06","3262","15100",1
"G","77777",2015,"06","3262","15200",1
"G","77777",2015,"06","3262","15300",1
"G","77777",2015,"06","3262","16000","3558,66"
"G","77777",2015,"06","3262","16009",1
"G","77777",2015,"06","3262","16101",1
"G","77777",2015,"06","3262","16104",1
"G","77777",2015,"06","3262","16105",1
"G","77777",2015,"06","3262","16200",1
"G","77777",2015,"06","3262","16205",1
"G","77777",2015,"06","3262","16206",1
"G","77777",2015,"06","3262","16209",1
"G","77777",2015,"06","3262","16400",1
"G","77777",2015,"06","3321","21200",1
"G","77777",2015,"06","3321","21300",1
"G","77777",2015,"06","3321","22110",1
"G","77777",2015,"06","3321","22199",1
"G","77777",2015,"06","3321","22602",1
"G","77777",2015,"06","3321","22609",3000
"G","77777",2015,"06","3321","22699",1
"G","77777",2015,"06","3321","24000",2
"G","77777",2015,"06","9251","10000",1
"G","77777",2015,"06","9251","10100",1
"G","77777",2015,"06","9251","11000","39684,86"
"G","77777",2015,"06","9251","12000",1
"G","77777",2015,"06","9251","12001","26059,89"
"G","77777",2015,"06","9251","12002",1
"G","77777",2015,"06","9251","12003","12404,52"
"G","77777",2015,"06","9251","12004","42583,22"
"G","77777",2015,"06","9251","12005","12547,08"
"G","77777",2015,"06","9251","12006","6702,86"
"G","77777",2015,"06","9251","12009",1
"G","77777",2015,"06","9251","12100","34406,55"
"G","77777",2015,"06","9251","12101","65203,73"
"G","77777",2015,"06","9251","12103","8255,86"
"G","77777",2015,"06","9251","12200","33,44"
"G","77777",2015,"06","9251","12400",1
"G","77777",2015,"06","9251","12406",1
"G","77777",2015,"06","9251","12409",1
"G","77777",2015,"06","9251","13000","121255,66"
"G","77777",2015,"06","9251","13001","180,87"
"G","77777",2015,"06","9251","13002","126573,75"
"G","77777",2015,"06","9251","13100","24156,25"
"G","77777",2015,"06","9251","13200",1
"G","77777",2015,"06","9251","14300",1
"G","77777",2015,"06","9251","14301",1
"G","77777",2015,"06","9251","15000","13797,42"
"G","77777",2015,"06","9251","15100","203,71"
"G","77777",2015,"06","9251","15200",1
"G","77777",2015,"06","9251","15300",1
"G","77777",2015,"06","9251","16000","156632,95"
"G","77777",2015,"06","9251","16009",1
"G","77777",2015,"06","9251","16101",1
"G","77777",2015,"06","9251","16104",1
"G","77777",2015,"06","9251","16105",1
"G","77777",2015,"06","9251","16200",1
"G","77777",2015,"06","9251","16205",1
"G","77777",2015,"06","9251","16206",1
"G","77777",2015,"06","9251","16209",288
"G","77777",2015,"06","9251","16400","109,69"
"G","77777",2015,"06","9251","20200",1
"G","77777",2015,"06","9251","20300",13300
"G","77777",2015,"06","9251","21000",18321
"G","77777",2015,"06","9251","21200",2
"G","77777",2015,"06","9251","21300",1200
"G","77777",2015,"06","9251","22001",1300
"G","77777",2015,"06","9251","22104",9500
"G","77777",2015,"06","9251","22110",1500
"G","77777",2015,"06","9251","22112",5000
"G","77777",2015,"06","9251","22199",47502
"G","77777",2015,"06","9251","22402",1
"G","77777",2015,"06","9251","22601",3500
"G","77777",2015,"06","9251","22602",20000
"G","77777",2015,"06","9251","22606",1
"G","77777",2015,"06","9251","22609","34381,4"
"G","77777",2015,"06","9251","22699",1
"G","77777",2015,"06","9251","22701",3500
"G","77777",2015,"06","9251","22706",300
"G","77777",2015,"06","9251","22799",3001
"G","77777",2015,"06","9251","23000",1
"G","77777",2015,"06","9251","23010",1
"G","77777",2015,"06","9251","23020",1
"G","77777",2015,"06","9251","23100",1
"G","77777",2015,"06","9251","23110",1
"G","77777",2015,"06","9251","23120",1
"G","77777",2015,"06","9251","24000",4001
"G","77777",2015,"06","9251","41000",1
"G","77777",2015,"06","9251","44900",1
"G","77777",2015,"06","9251","48100",2000
"G","77777",2015,"06","9251","48900",18000
"G","77777",2015,"06","9333","10000",1
"G","77777",2015,"06","9333","10100",1
"G","77777",2015,"06","9333","11000",1
"G","77777",2015,"06","9333","12000",1
"G","77777",2015,"06","9333","12001",1
"G","77777",2015,"06","9333","12002",1
"G","77777",2015,"06","9333","12003",1
"G","77777",2015,"06","9333","12004","40286,89"
"G","77777",2015,"06","9333","12005","35524,53"
"G","77777",2015,"06","9333","12006","6411,79"
"G","77777",2015,"06","9333","12009",1
"G","77777",2015,"06","9333","12100","27916,76"
"G","77777",2015,"06","9333","12101","59917,44"
"G","77777",2015,"06","9333","12103","658,72"
"G","77777",2015,"06","9333","12200",1
"G","77777",2015,"06","9333","12400",1
"G","77777",2015,"06","9333","12406",1
"G","77777",2015,"06","9333","12409",1
"G","77777",2015,"06","9333","13000","48204,62"
"G","77777",2015,"06","9333","13001","304,98"
"G","77777",2015,"06","9333","13002","48847,82"
"G","77777",2015,"06","9333","13100","30258,51"
"G","77777",2015,"06","9333","13200",1
"G","77777",2015,"06","9333","14300",1
"G","77777",2015,"06","9333","14301",1
"G","77777",2015,"06","9333","15000","9971,43"
"G","77777",2015,"06","9333","15100","1298,51"
"G","77777",2015,"06","9333","15200",1
"G","77777",2015,"06","9333","15300",1
"G","77777",2015,"06","9333","16000","93761,11"
"G","77777",2015,"06","9333","16009",1
"G","77777",2015,"06","9333","16101",1
"G","77777",2015,"06","9333","16104",1
"G","77777",2015,"06","9333","16105",1
"G","77777",2015,"06","9333","16200",1
"G","77777",2015,"06","9333","16205",1
"G","77777",2015,"06","9333","16206",1
"G","77777",2015,"06","9333","16209",1
"G","77777",2015,"06","9333","16400",72
"G","77777",2015,"07","1532","21000",70600
"G","77777",2015,"07","1532","61900","117097,34"
"G","77777",2015,"07","1533","20300","15000,01"
"G","77777",2015,"07","1533","22199",10000
"G","77777",2015,"07","1533","22799","1653,31"
"G","77777",2015,"07","1533","60900",10000
"G","77777",2015,"07","1533","61900",25447
"G","77777",2015,"07","2313","10000",1
"G","77777",2015,"07","2313","10100",1
"G","77777",2015,"07","2313","11000",1
"G","77777",2015,"07","2313","12000",1
"G","77777",2015,"07","2313","12001","49531,66"
"G","77777",2015,"07","2313","12002",1
"G","77777",2015,"07","2313","12003",1
"G","77777",2015,"07","2313","12004","21194,88"
"G","77777",2015,"07","2313","12005",1
"G","77777",2015,"07","2313","12006","9421,87"
"G","77777",2015,"07","2313","12009",1
"G","77777",2015,"07","2313","12100","24968,28"
"G","77777",2015,"07","2313","12101","52481,76"
"G","77777",2015,"07","2313","12103","3716,45"
"G","77777",2015,"07","2313","12200","1863,65"
"G","77777",2015,"07","2313","12400",1
"G","77777",2015,"07","2313","12406",1
"G","77777",2015,"07","2313","12409",1
"G","77777",2015,"07","2313","13000","65820,33"
"G","77777",2015,"07","2313","13001",1
"G","77777",2015,"07","2313","13002","67085,25"
"G","77777",2015,"07","2313","13100","43,58"
"G","77777",2015,"07","2313","13200","1182,7"
"G","77777",2015,"07","2313","14300",1
"G","77777",2015,"07","2313","14301",1
"G","77777",2015,"07","2313","15000","6613,89"
"G","77777",2015,"07","2313","15100",1
"G","77777",2015,"07","2313","15200",1
"G","77777",2015,"07","2313","15300",1
"G","77777",2015,"07","2313","16000","83903,43"
"G","77777",2015,"07","2313","16009",1
"G","77777",2015,"07","2313","16101",1
"G","77777",2015,"07","2313","16104",1
"G","77777",2015,"07","2313","16105",1
"G","77777",2015,"07","2313","16200",1
"G","77777",2015,"07","2313","16205",1
"G","77777",2015,"07","2313","16206",1
"G","77777",2015,"07","2313","16209",1
"G","77777",2015,"07","2313","16400",252
"G","77777",2015,"07","2313","21200",1
"G","77777",2015,"07","2313","22000",1100
"G","77777",2015,"07","2313","22001",200
